systematic_name	standard_name	chrom	start	end
YEL052W	AFG1	chrV	56571	58100
YEL053C	MAK10	chrV	53901	56102
YEL053W-A		chrV	52908	53255
YEL054C	RPL12A	chrV	52721	53218
YEL055C	POL5	chrV	48471	51539
YEL056W	HAT2	chrV	47168	48373
YEL057C	SDD1	chrV	45020	45721
YEL058W	PCM1	chrV	43252	44925
YEL059C-A	SOM1	chrV	42400	42624
YEL059W	HHY1	chrV	42652	42960
YEL060C	PRB1	chrV	40046	41953
YEL061C	CIN8	chrV	36535	39537
YEL062W	NPR2	chrV	34407	36254
YEL063C	CAN1	chrV	31694	33466
YEL064C	AVT2	chrV	29797	31239
YEL065W	SIT1	chrV	27657	29543
YEL066W	HPA3	chrV	26667	27206
YEL067C		chrV	26189	26776
YEL068C		chrV	25646	25978
YEL069C	HXT13	chrV	21537	23231
YEL070W	DSF1	chrV	19589	21097
YEL071W	DLD3	chrV	16355	17845
YEL072W	RMD6	chrV	13720	14415
YEL073C		chrV	7230	7553
YEL074W		chrV	6126	6464
YEL075C		chrV	5345	5713
YEL075W-A		chrV	4870	5481
YEL076C		chrV	4464	5114
YEL076C-A		chrV	4185	5114
YEL077C		chrV	264	4097
YEL077W-A		chrV	630	1112
YER001W	MNN1	chrV	153520	155808
YER002W	NOP16	chrV	156803	157498
YER003C	PMI40	chrV	157736	159118
YER004W	FMP52	chrV	159580	160275
YER005W	YND1	chrV	160550	162442
YER006C-A		chrV	164344	164661
YER006W	NUG1	chrV	162723	164285
YER007C-A	TMA20	chrV	166237	166885
YER007W	PAC2	chrV	164527	166083
YER008C	SEC3	chrV	167808	171818
YER009W	NTF2	chrV	172115	172492
YER010C		chrV	172634	173338
YER011W	TIR1	chrV	175248	176012
YER012W	PRE1	chrV	177835	178431
YER013W	PRP22	chrV	178841	182278
YER014C-A	BUD25	chrV	183731	184700
YER014W	HEM14	chrV	182600	184219
YER015W	FAA2	chrV	184541	186775
YER016W	BIM1	chrV	188277	189311
YER017C	AFG3	chrV	189503	191788
YER018C	SPC25	chrV	191959	192624
YER019C-A	SBH2	chrV	194273	194539
YER019W	ISC1	chrV	192797	194230
YER020W	GPA2	chrV	195168	196517
YER021W	RPN3	chrV	196948	198519
YER022W	SRB4	chrV	198812	200875
YER023C-A		chrV	201522	201734
YER023W	PRO3	chrV	201076	201936
YER024W	YAT2	chrV	202192	204963
YER025W	GCD11	chrV	205251	206834
YER026C	CHO1	chrV	207644	208474
YER027C	GAL83	chrV	208979	210232
YER028C	MIG3	chrV	210692	211876
YER029C	SMB1	chrV	212587	213177
YER030W	CHZ1	chrV	213437	213898
YER031C	YPT31	chrV	214076	214747
YER032W	FIR1	chrV	215063	217693
YER033C	ZRG8	chrV	218057	221287
YER034W		chrV	221846	222403
YER035W	EDC2	chrV	222639	223076
YER036C	ARB1	chrV	223367	225199
YER037W	PHM8	chrV	225889	226854
YER038C	KRE29	chrV	226858	228252
YER038W-A	FMP49	chrV	228451	228831
YER039C	HVG1	chrV	228456	229205
YER039C-A		chrV	229263	229481
YER040W	GLN3	chrV	229795	231987
YER041W	YEN1	chrV	232461	234740
YER042W	MXR1	chrV	234937	235491
YER043C	SAH1	chrV	235770	237119
YER044C	ERG28	chrV	237570	238016
YER044C-A	MEI4	chrV	238460	239774
YER045C	ACA1	chrV	240032	241501
YER046W	SPO73	chrV	243180	243611
YER046W-A		chrV	243700	244029
YER047C	SAP1	chrV	243810	246503
YER048C	CAJ1	chrV	246982	248157
YER048W-A	ISD11	chrV	250718	251002
YER049W	TPA1	chrV	251728	253662
YER050C	RSM18	chrV	253971	254387
YER051W	JHD1	chrV	254656	256134
YER052C	HOM3	chrV	256375	257958
YER053C	PIC2	chrV	258737	259639
YER053C-A		chrV	260933	261046
YER054C	GIP2	chrV	262052	263698
YER055C	HIS1	chrV	264892	265785
YER056C	FCY2	chrV	266512	268113
YER056C-A	RPL34A	chrV	269423	270185
YER057C	HMF1	chrV	270737	271126
YER058W	PET117	chrV	271768	272091
YER059W	PCL6	chrV	272624	273886
YER060W	FCY21	chrV	274567	276153
YER060W-A	FCY22	chrV	276572	278164
YER061C	CEM1	chrV	278298	279626
YER062C	GPP2	chrV	279930	280682
YER063W	THO1	chrV	281710	282366
YER064C	VHR2	chrV	282705	284222
YER065C	ICL1	chrV	285241	286914
YER066C-A		chrV	291703	292203
YER066W	RRT13	chrV	290242	290799
YER067C-A		chrV	292240	292563
YER067W	RGI1	chrV	292066	292551
YER068C-A		chrV	295301	295732
YER068W	MOT2	chrV	293050	294813
YER069W	ARG5,6	chrV	295410	298001
YER070W	RNR1	chrV	298950	301616
YER071C	TDA2	chrV	301947	302327
YER072W	VTC1	chrV	302806	303195
YER073W	ALD5	chrV	304030	305592
YER074W	RPS24A	chrV	306323	307196
YER074W-A	YOS1	chrV	307653	308123
YER075C	PTP3	chrV	308413	311199
YER076C		chrV	312590	313498
YER076W-A		chrV	313390	313737
YER077C	MRX1	chrV	314534	316600
YER078C	ICP55	chrV	316807	318342
YER078W-A		chrV	318646	318810
YER079C-A		chrV	319902	320240
YER079W		chrV	318920	319552
YER080W	AIM9	chrV	319963	321846
YER081W	SER3	chrV	322686	324095
YER082C	UTP7	chrV	324272	325936
YER083C	GET2	chrV	326174	327031
YER084W		chrV	327065	327451
YER084W-A		chrV	327598	328110
YER085C		chrV	327619	328140
YER086W	ILV1	chrV	328477	330207
YER087C-A		chrV	331817	332368
YER087C-B	SBH1	chrV	332582	332830
YER087W	AIM10	chrV	330576	332306
YER088C	DOT6	chrV	333176	335188
YER088C-A		chrV	335696	336019
YER088W-B		chrV	335927	336073
YER089C	PTC2	chrV	335946	337340
YER090C-A		chrV	338322	338411
YER090W	TRP2	chrV	337949	339472
YER091C	MET6	chrV	339864	342167
YER091C-A		chrV	342390	342611
YER092W	IES5	chrV	342855	343232
YER093C	TSC11	chrV	343320	347612
YER093C-A	AIM11	chrV	347912	348400
YER094C	PUP3	chrV	348729	349346
YER095W	RAD51	chrV	349980	351182
YER096W	SHC1	chrV	351698	353236
YER097W		chrV	355140	355469
YER098W	UBP9	chrV	355466	357730
YER099C	PRS2	chrV	358105	359061
YER100W	UBC6	chrV	359562	360314
YER101C	AST2	chrV	360502	361794
YER102W	RPS8B	chrV	363100	363702
YER103W	SSA4	chrV	364589	366517
YER104W	RTT105	chrV	366802	367428
YER105C	NUP157	chrV	367838	372013
YER106W	MAM1	chrV	372326	373234
YER107C	GLE2	chrV	373448	374545
YER107W-A		chrV	374394	374714
YER108C		chrV	375211	376995
YER109C	FLO8	chrV	375215	377614
YER110C	KAP123	chrV	378762	382103
YER111C	SWI4	chrV	382595	385876
YER112W	LSM4	chrV	387232	387795
YER113C	TMN3	chrV	387932	390052
YER114C	BOI2	chrV	390590	393712
YER115C	SPR6	chrV	394292	394867
YER116C	SLX8	chrV	395348	396172
YER117W	RPL23B	chrV	396769	397653
YER118C	SHO1	chrV	397952	399055
YER119C	AVT6	chrV	399496	400842
YER119C-A		chrV	400867	401238
YER120W	SCS2	chrV	401135	401869
YER121W		chrV	402375	402719
YER122C	GLO3	chrV	402871	404352
YER123W	YCK3	chrV	404813	406387
YER124C	DSE1	chrV	407342	409063
YER125W	RSP5	chrV	410189	412618
YER126C	NSA2	chrV	413394	414179
YER127W	LCP5	chrV	414481	415554
YER128W	VFA1	chrV	415859	416470
YER129W	SAK1	chrV	417281	420709
YER130C	COM2	chrV	421115	422446
YER131W	RPS26B	chrV	423952	424311
YER132C	PMD1	chrV	425188	430449
YER133W	GLC7	chrV	432495	433958
YER133W-A		chrV	437191	437532
YER134C		chrV	437267	437803
YER135C		chrV	437952	438344
YER136W	GDI1	chrV	439616	440971
YER137C		chrV	441373	441819
YER137C-A		chrV	447702	449024
YER137W-A		chrV	441575	441880
YER138C		chrV	443756	449024
YER138W-A		chrV	449474	449578
YER139C	RTR1	chrV	450563	451243
YER140W	EMP65	chrV	451565	453235
YER141W	COX15	chrV	453459	454919
YER142C	MAG1	chrV	455146	456036
YER143W	DDI1	chrV	456319	457605
YER144C	UBP5	chrV	457806	460223
YER145C	FTR1	chrV	460526	461740
YER145C-A		chrV	462386	462823
YER146W	LSM5	chrV	462585	462866
YER147C	SCC4	chrV	462968	464842
YER147C-A		chrV	465203	465613
YER148W	SPT15	chrV	465303	466025
YER148W-A		chrV	466185	466763
YER149C	PEA2	chrV	466208	467470
YER150W	SPI1	chrV	468370	468816
YER151C	UBP3	chrV	469686	472424
YER152C		chrV	472657	473988
YER152W-A		chrV	473485	474051
YER153C	PET122	chrV	474041	474805
YER154W	OXA1	chrV	475020	476228
YER155C	BEM2	chrV	476345	482848
YER156C		chrV	483325	484341
YER157W	COG3	chrV	484788	487193
YER158C		chrV	488857	490578
YER158W-A		chrV	491487	491702
YER159C	BUR6	chrV	491530	491958
YER159C-A		chrV	496802	498124
YER160C		chrV	492856	498124
YER161C	SPT2	chrV	499347	500348
YER162C	RAD4	chrV	500630	502894
YER163C	GCG1	chrV	503084	503782
YER164W	CHD1	chrV	505392	509798
YER165C-A		chrV	512627	512983
YER165W	PAB1	chrV	510373	512106
YER166W	DNF1	chrV	512744	517459
YER167W	BCK2	chrV	518216	520771
YER168C	CCA1	chrV	521029	522669
YER169W	RPH1	chrV	523369	525759
YER170W	ADK2	chrV	525974	526651
YER171W	RAD3	chrV	527082	529418
YER172C	BRR2	chrV	529530	536021
YER172C-A		chrV	536275	536655
YER173W	RAD24	chrV	536300	538279
YER174C	GRX4	chrV	538434	539168
YER175C	TMT1	chrV	539464	540363
YER175W-A		chrV	540650	540814
YER176W	ECM32	chrV	541690	545055
YER177W	BMH1	chrV	545611	546414
YER178W	PDA1	chrV	546817	548079
YER179W	DMC1	chrV	548421	549517
YER180C	ISC10	chrV	549724	550527
YER180C-A	SLO1	chrV	550865	551122
YER181C		chrV	551473	551796
YER182W	FMP10	chrV	552525	553259
YER183C	FAU1	chrV	553334	553969
YER184C	TOG1	chrV	556296	558680
YER185W	PUG1	chrV	559454	560365
YER186C		chrV	561705	562625
YER186W-A		chrV	565667	566260
YER187W		chrV	566230	566655
YER188C-A		chrV	569608	569907
YER188W		chrV	568040	568759
YER189W		chrV	571155	571523
YER190C-A		chrV	574804	575379
YER190C-B		chrV	575680	576162
YER190W	YRF1-2	chrV	571480	576525
YFL001W	DEG1	chrVI	147131	148459
YFL002C	SPB4	chrVI	145114	146934
YFL002W-A		chrVI	138204	143517
YFL002W-B		chrVI	138204	139520
YFL003C	MSH4	chrVI	134521	137157
YFL004W	VTC2	chrVI	131810	134296
YFL005W	SEC4	chrVI	130334	130981
YFL006W		chrVI	129140	129904
YFL007W	BLM10	chrVI	123479	129910
YFL008W	SMC1	chrVI	119429	123106
YFL009W	CDC4	chrVI	116145	118484
YFL010C	WWM1	chrVI	115108	115743
YFL010W-A	AUA1	chrVI	114990	115274
YFL011W	HXT10	chrVI	112345	113985
YFL012W		chrVI	110647	111093
YFL012W-A		chrVI	109810	110184
YFL013C	IES1	chrVI	107852	109930
YFL013W-A		chrVI	107799	108602
YFL014W	HSP12	chrVI	107256	107585
YFL015C		chrVI	106469	106963
YFL015W-A		chrVI	106415	106732
YFL016C	MDJ1	chrVI	104701	106236
YFL017C	GNA1	chrVI	103983	104462
YFL017W-A	SMX2	chrVI	103699	103932
YFL018C	LPD1	chrVI	101628	103127
YFL019C		chrVI	100252	100605
YFL020C	PAU5	chrVI	99231	99599
YFL021C-A		chrVI	95761	96615
YFL021W	GAT1	chrVI	95966	97498
YFL022C	FRS2	chrVI	93499	95010
YFL023W	BUD27	chrVI	90986	93376
YFL024C	EPL1	chrVI	87847	90345
YFL025C	BST1	chrVI	84145	87234
YFL026W	STE2	chrVI	82580	83875
YFL027C	GYP8	chrVI	80419	81912
YFL028C	CAF16	chrVI	79344	80213
YFL029C	CAK1	chrVI	78055	79161
YFL030W	AGX1	chrVI	76831	77988
YFL031C-A		chrVI	76014	76115
YFL031W	HAC1	chrVI	75179	76147
YFL032W		chrVI	74872	75192
YFL033C	RIM15	chrVI	69115	74427
YFL034C-A	RPL22B	chrVI	64243	64932
YFL034C-B	MOB2	chrVI	63016	63993
YFL034W	MIL1	chrVI	65477	68698
YFL036W	RPO41	chrVI	58782	62837
YFL037W	TUB2	chrVI	56336	57709
YFL038C	YPT1	chrVI	55366	55986
YFL039C	ACT1	chrVI	53260	54696
YFL040W		chrVI	51350	52972
YFL041W	FET5	chrVI	49139	51007
YFL041W-A		chrVI	48734	48925
YFL042C	LAM5	chrVI	45720	47744
YFL043C		chrVI	45720	46157
YFL044C	OTU1	chrVI	44655	45560
YFL045C	SEC53	chrVI	43628	44392
YFL046W	FMP32	chrVI	42815	43438
YFL047W	RGD2	chrVI	40421	42565
YFL048C	EMP47	chrVI	38843	40180
YFL049W	SWP82	chrVI	36803	38674
YFL050C	ALR2	chrVI	33272	35848
YFL051C		chrVI	30058	30540
YFL052W	ZNF1	chrVI	28232	29629
YFL053W	DAK2	chrVI	23423	25198
YFL054C	AQY3	chrVI	20847	22787
YFL055W	AGP3	chrVI	17004	18680
YFL056C	AAD6	chrVI	14305	15431
YFL057C	AAD16	chrVI	14305	14763
YFL058W	THI5	chrVI	12929	13951
YFL059W	SNZ3	chrVI	11363	12259
YFL060C	SNO3	chrVI	10301	10969
YFL061W	DDI2	chrVI	9545	10222
YFL062W	COS4	chrVI	6426	7565
YFL063W		chrVI	5066	5521
YFL064C		chrVI	3322	3846
YFL065C		chrVI	3030	3338
YFL066C		chrVI	1437	2615
YFL067W		chrVI	836	1363
YFL068W		chrVI	53	535
YFR001W	LOC1	chrVI	149110	149724
YFR002W	NIC96	chrVI	150016	152535
YFR003C	YPI1	chrVI	152657	153124
YFR004W	RPN11	chrVI	153393	154313
YFR005C	SAD1	chrVI	154527	155873
YFR006W		chrVI	156145	157752
YFR007W	YFH7	chrVI	159299	160360
YFR008W	FAR7	chrVI	160535	161200
YFR009W	GCN20	chrVI	162488	164746
YFR009W-A		chrVI	163875	164132
YFR010W	UBP6	chrVI	165067	166566
YFR010W-A		chrVI	166728	166916
YFR011C	MIC19	chrVI	166746	167258
YFR012W	DCV1	chrVI	167888	168496
YFR012W-A		chrVI	169224	169310
YFR013W	IOC3	chrVI	169922	172285
YFR014C	CMK1	chrVI	172537	173877
YFR015C	GSY1	chrVI	174265	176391
YFR016C		chrVI	177042	180743
YFR017C	IGD1	chrVI	182274	182861
YFR018C		chrVI	183131	184222
YFR019W	FAB1	chrVI	184502	191338
YFR020W	CSS2	chrVI	192737	193435
YFR021W	ATG18	chrVI	194812	196314
YFR022W	ROG3	chrVI	196833	199034
YFR023W	PES4	chrVI	199874	201709
YFR024C		chrVI	201947	203068
YFR024C-A	LSB3	chrVI	201960	203433
YFR025C	HIS2	chrVI	203743	204750
YFR026C	ULI1	chrVI	205748	206257
YFR027W	ECO1	chrVI	207452	208297
YFR028C	CDC14	chrVI	208413	210068
YFR029W	PTR3	chrVI	210937	212973
YFR030W	MET10	chrVI	213312	216419
YFR031C	SMC2	chrVI	216594	220106
YFR031C-A	RPL2A	chrVI	220507	221418
YFR032C	RRT5	chrVI	222090	222959
YFR032C-A	RPL29	chrVI	223258	223437
YFR032C-B	MIN10	chrVI	223710	223973
YFR033C	QCR6	chrVI	224326	224769
YFR034C	PHO4	chrVI	225020	225958
YFR034W-A		chrVI	226022	226309
YFR035C		chrVI	226121	226465
YFR036W	CDC26	chrVI	226963	227337
YFR036W-A		chrVI	227451	228101
YFR037C	RSC8	chrVI	227513	229186
YFR038W	IRC5	chrVI	229380	231941
YFR039C	OSW7	chrVI	232012	233544
YFR040W	SAP155	chrVI	234242	237250
YFR041C	ERJ5	chrVI	237368	238255
YFR042W	KEG1	chrVI	238458	239060
YFR043C	IRC6	chrVI	239114	239827
YFR044C	DUG1	chrVI	239992	241437
YFR045W		chrVI	241998	242999
YFR046C	CNN1	chrVI	243074	244159
YFR047C	BNA6	chrVI	244279	245166
YFR048W	RMD8	chrVI	246146	248134
YFR049W	YMR31	chrVI	248523	248894
YFR050C	PRE4	chrVI	249066	249866
YFR051C	RET2	chrVI	250163	251803
YFR052C-A		chrVI	253429	253734
YFR052W	RPN12	chrVI	252505	253329
YFR053C	HXK1	chrVI	253592	255049
YFR054C		chrVI	258855	259433
YFR055W	IRC7	chrVI	264204	265226
YFR056C		chrVI	263957	264325
YFR057W		chrVI	269061	269516
YGL001C	ERG26	chrVII	495453	496502
YGL002W	ERP6	chrVII	494517	495167
YGL003C	CDH1	chrVII	492474	494174
YGL004C	RPN14	chrVII	490703	491956
YGL005C	COG7	chrVII	489708	490547
YGL006W	PMC1	chrVII	485921	489442
YGL006W-A		chrVII	485423	485533
YGL007C-A		chrVII	482941	483027
YGL007W	BRP1	chrVII	483260	483637
YGL008C	PMA1	chrVII	479910	482666
YGL009C	LEU1	chrVII	476313	478652
YGL010W	MPO1	chrVII	475545	476069
YGL011C	SCL1	chrVII	474489	475247
YGL012W	ERG4	chrVII	472855	474276
YGL013C	PDR1	chrVII	469092	472298
YGL014C-A		chrVII	466237	466398
YGL014W	PUF4	chrVII	466141	468807
YGL015C		chrVII	465043	465435
YGL016W	KAP122	chrVII	461666	464911
YGL017W	ATE1	chrVII	459854	461365
YGL018C	JAC1	chrVII	459110	459664
YGL019W	CKB1	chrVII	458156	458992
YGL020C	GET1	chrVII	457163	457870
YGL021W	ALK1	chrVII	454785	457067
YGL022W	STT3	chrVII	452404	454560
YGL023C	PIB2	chrVII	450197	452104
YGL024W		chrVII	449788	450123
YGL025C	PGD1	chrVII	448764	449957
YGL026C	TRP5	chrVII	446412	448535
YGL027C	CWH41	chrVII	443642	446143
YGL028C	SCW11	chrVII	441281	442909
YGL029W	CGR1	chrVII	440063	440425
YGL030W	RPL30	chrVII	439091	439638
YGL031C	RPL24A	chrVII	437467	437934
YGL032C	AGA2	chrVII	436570	436833
YGL033W	HOP2	chrVII	435625	436401
YGL034C		chrVII	433214	433579
YGL035C	MIG1	chrVII	431548	433062
YGL036W		chrVII	428601	431330
YGL037C	PNC1	chrVII	427297	427947
YGL038C	OCH1	chrVII	425362	426804
YGL039W		chrVII	423961	425007
YGL040C	HEM2	chrVII	419527	420555
YGL041C		chrVII	419022	419225
YGL041C-B		chrVII	418704	418886
YGL041W-A	DPC13	chrVII	418825	419289
YGL042C		chrVII	418288	418593
YGL043W	DST1	chrVII	417483	418412
YGL044C	RNA15	chrVII	416146	417036
YGL045W	RIM8	chrVII	414102	415730
YGL046W		chrVII	414100	414888
YGL047W	ALG13	chrVII	411552	412160
YGL048C	RPT6	chrVII	410069	411286
YGL049C	TIF4632	chrVII	406860	409604
YGL050W	TYW3	chrVII	405776	406597
YGL051W	MST27	chrVII	403687	404391
YGL052W		chrVII	403437	403742
YGL053W	PRM8	chrVII	402589	403302
YGL054C	ERV14	chrVII	400871	401287
YGL055W	OLE1	chrVII	398628	400160
YGL056C	SDS23	chrVII	396035	397618
YGL057C	GEP7	chrVII	394966	395829
YGL058W	RAD6	chrVII	393986	394504
YGL059W	PKP2	chrVII	392223	393698
YGL060W	YBP2	chrVII	390065	391990
YGL061C	DUO1	chrVII	388968	389711
YGL062W	PYC1	chrVII	385196	388732
YGL063C-A		chrVII	384502	384651
YGL063W	PUS2	chrVII	383654	384766
YGL064C	MRH4	chrVII	381523	383208
YGL065C	ALG2	chrVII	379760	381271
YGL066W	SGF73	chrVII	377609	379582
YGL067W	NPY1	chrVII	376101	377255
YGL068W	MNP1	chrVII	375087	375671
YGL069C		chrVII	375050	375514
YGL070C	RPB9	chrVII	374459	374827
YGL071W	AFT1	chrVII	372012	374084
YGL072C		chrVII	371003	371362
YGL073W	HSF1	chrVII	368753	371254
YGL074C		chrVII	368596	368922
YGL075C	MPS2	chrVII	366925	368088
YGL076C	RPL7A	chrVII	364335	365996
YGL077C	HNM1	chrVII	362225	363916
YGL078C	DBP3	chrVII	360288	361859
YGL079W	KXD1	chrVII	359444	360100
YGL080W	MPC1	chrVII	358636	359028
YGL081W		chrVII	357377	358339
YGL082W		chrVII	355827	356972
YGL083W	SCY1	chrVII	353058	355472
YGL084C	GUP1	chrVII	350616	352298
YGL085W	LCL3	chrVII	349616	350440
YGL086W	MAD1	chrVII	347119	349368
YGL087C	MMS2	chrVII	346406	346904
YGL088W		chrVII	345836	346201
YGL089C	MF(ALPHA)2	chrVII	344791	345153
YGL090W	LIF1	chrVII	343319	344584
YGL091C	NBP35	chrVII	342056	343042
YGL092W	NUP145	chrVII	337906	341859
YGL093W	SPC105	chrVII	334886	337639
YGL094C	PAN2	chrVII	331118	334465
YGL095C	VPS45	chrVII	328874	330607
YGL096W	TOS8	chrVII	325331	326161
YGL097W	SRM1	chrVII	321782	323230
YGL098W	USE1	chrVII	317342	318079
YGL099W	LSG1	chrVII	314631	316553
YGL100W	SEH1	chrVII	313234	314283
YGL101W	YGK1	chrVII	312193	312840
YGL102C		chrVII	311505	311933
YGL103W	RPL28	chrVII	310967	311927
YGL104C	VPS73	chrVII	308713	310173
YGL105W	ARC1	chrVII	307437	308567
YGL106W	MLC1	chrVII	306560	307009
YGL107C	RMD9	chrVII	304333	306273
YGL108C		chrVII	303649	304071
YGL109W		chrVII	303513	303836
YGL110C	CUE3	chrVII	301537	303411
YGL111W	NSA1	chrVII	299978	301369
YGL112C	TAF6	chrVII	298178	299728
YGL113W	SLD3	chrVII	295932	297938
YGL114W		chrVII	293460	295637
YGL115W	SNF4	chrVII	292033	293001
YGL116W	CDC20	chrVII	289809	291641
YGL117W		chrVII	288512	289309
YGL118C		chrVII	288014	288451
YGL119W	COQ8	chrVII	284442	285947
YGL120C	PRP43	chrVII	281634	283937
YGL121C	GPG1	chrVII	280777	281157
YGL122C	NAB2	chrVII	278946	280523
YGL123C-A		chrVII	277634	277864
YGL123W	RPS2	chrVII	277617	278381
YGL124C	MON1	chrVII	274780	276714
YGL125W	MET13	chrVII	272520	274322
YGL126W	SCS3	chrVII	270997	272139
YGL127C	SOH1	chrVII	270392	270775
YGL128C	CWC23	chrVII	269293	270144
YGL129C	RSM23	chrVII	267723	269075
YGL130W	CEG1	chrVII	266145	267524
YGL131C	SNT2	chrVII	261648	265859
YGL132W		chrVII	261580	261915
YGL133W	ITC1	chrVII	257707	261501
YGL134W	PCL10	chrVII	255663	256964
YGL135W	RPL1B	chrVII	254641	255294
YGL136C	MRM2	chrVII	252897	253859
YGL137W	SEC27	chrVII	249869	252738
YGL138C		chrVII	248494	249531
YGL139W	FLC3	chrVII	245716	248124
YGL140C		chrVII	241353	245012
YGL141W	HUL5	chrVII	238353	241085
YGL142C	GPI10	chrVII	236269	238119
YGL143C	MRF1	chrVII	234717	235958
YGL144C	ROG1	chrVII	232450	234507
YGL145W	TIP20	chrVII	230243	232348
YGL146C	RRT6	chrVII	228751	229686
YGL147C	RPL9A	chrVII	227754	228329
YGL148W	ARO2	chrVII	226399	227529
YGL149W		chrVII	225572	225877
YGL150C	INO80	chrVII	221104	225573
YGL151W	NUT1	chrVII	217524	220922
YGL152C		chrVII	216692	217369
YGL153W	PEX14	chrVII	216273	217298
YGL154C	LYS5	chrVII	215278	216096
YGL155W	CDC43	chrVII	214081	215211
YGL156W	AMS1	chrVII	210416	213667
YGL157W	ARI1	chrVII	209006	210049
YGL158W	RCK1	chrVII	207033	208571
YGL159W		chrVII	202721	203833
YGL160W	AIM14	chrVII	200561	202273
YGL161C	YIP5	chrVII	199210	200142
YGL162W	SUT1	chrVII	198138	199037
YGL163C	RAD54	chrVII	193707	196403
YGL164C	YRB30	chrVII	191978	193300
YGL165C		chrVII	191398	191976
YGL166W	CUP2	chrVII	191129	191806
YGL167C	PMR1	chrVII	187616	190468
YGL168W	HUR1	chrVII	187464	187796
YGL169W	SUA5	chrVII	186059	187339
YGL170C	SPO74	chrVII	184153	185394
YGL171W	ROK1	chrVII	182390	184084
YGL172W	NUP49	chrVII	180700	182118
YGL173C	XRN1	chrVII	175527	180113
YGL174W	BUD13	chrVII	174545	175345
YGL175C	SAE2	chrVII	173285	174322
YGL176C		chrVII	171415	173079
YGL177W		chrVII	167559	167906
YGL178W	MPT5	chrVII	167352	170571
YGL179C	TOS3	chrVII	163409	165091
YGL180W	ATG1	chrVII	160065	162758
YGL181W	GTS1	chrVII	157906	159096
YGL182C		chrVII	157273	157596
YGL183C	MND1	chrVII	156543	157285
YGL184C	STR3	chrVII	154615	156012
YGL185C		chrVII	153167	154306
YGL186C	TPN1	chrVII	151037	152776
YGL187C	COX4	chrVII	149704	150171
YGL188C		chrVII	149343	149516
YGL188C-A		chrVII	148824	148964
YGL189C	RPS26A	chrVII	148229	148588
YGL190C	CDC55	chrVII	145809	147389
YGL191W	COX13	chrVII	144808	145197
YGL192W	IME4	chrVII	142246	144048
YGL193C		chrVII	141916	142227
YGL194C	HOS2	chrVII	140368	141726
YGL194C-A		chrVII	139719	139961
YGL195W	GCN1	chrVII	131525	139543
YGL196W	DSD1	chrVII	129883	131169
YGL197W	MDS3	chrVII	124698	129161
YGL198W	YIP4	chrVII	123591	124298
YGL199C		chrVII	123572	124042
YGL200C	EMP24	chrVII	122694	123305
YGL201C	MCM6	chrVII	117854	120907
YGL202W	ARO8	chrVII	116059	117561
YGL203C	KEX1	chrVII	112475	114664
YGL204C		chrVII	111700	112005
YGL205W	POX1	chrVII	108158	110404
YGL206C	CHC1	chrVII	102543	107504
YGL207W	SPT16	chrVII	98969	102076
YGL208W	SIP2	chrVII	97338	98585
YGL209W	MIG2	chrVII	95858	97006
YGL210W	YPT32	chrVII	93792	94460
YGL210W-A		chrVII	93079	93309
YGL211W	NCS6	chrVII	92512	93591
YGL212W	VAM7	chrVII	91432	92382
YGL213C	SKI8	chrVII	90054	91247
YGL214W		chrVII	90010	90495
YGL215W	CLG1	chrVII	87981	89339
YGL216W	KIP3	chrVII	84885	87302
YGL217C		chrVII	84839	85180
YGL218W		chrVII	83650	84300
YGL219C	MDM34	chrVII	82878	84257
YGL220W	BOL2	chrVII	82374	82736
YGL221C	NIF3	chrVII	81426	82292
YGL222C	EDC1	chrVII	80659	81186
YGL223C	COG1	chrVII	79112	80365
YGL224C	SDT1	chrVII	78015	78857
YGL225W	VRG4	chrVII	76894	77907
YGL226C-A	OST5	chrVII	72749	73158
YGL226W	MTC3	chrVII	73340	73711
YGL227W	VID30	chrVII	69671	72547
YGL228W	SHE10	chrVII	67598	69331
YGL229C	SAP4	chrVII	64503	66959
YGL230C		chrVII	63772	64215
YGL231C	EMC4	chrVII	63048	63620
YGL232W	TAN1	chrVII	62075	63002
YGL233W	SEC15	chrVII	59122	61854
YGL234W	ADE5,7	chrVII	56482	58890
YGL235W		chrVII	55279	55815
YGL236C	MTO1	chrVII	53787	55796
YGL237C	HAP2	chrVII	52731	53528
YGL238W	CSE1	chrVII	49552	52434
YGL239C		chrVII	49431	49745
YGL240W	DOC1	chrVII	48613	49365
YGL241W	KAP114	chrVII	45445	48459
YGL242C		chrVII	44652	45197
YGL243W	TAD1	chrVII	43307	44509
YGL244W	RTF1	chrVII	41498	43174
YGL245W	GUS1	chrVII	39023	41149
YGL246C	RAI1	chrVII	37617	38780
YGL247W	BRR6	chrVII	36933	37526
YGL248W	PDE1	chrVII	35653	36762
YGL249W	ZIP2	chrVII	33098	35212
YGL250W	RMR1	chrVII	31910	32635
YGL251C	HFM1	chrVII	27921	31636
YGL252C	RTG2	chrVII	25718	27484
YGL253W	HXK2	chrVII	23935	25395
YGL254W	FZF1	chrVII	22304	23203
YGL255W	ZRT1	chrVII	20978	22108
YGL256W	ADH4	chrVII	15159	16307
YGL257C	MNT2	chrVII	12481	14157
YGL258W	VEL1	chrVII	11110	11730
YGL258W-A		chrVII	9162	9395
YGL259W	YPS5	chrVII	8470	8967
YGL260W		chrVII	6860	7090
